ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,CompilationUnit,bug
2,4.4375,15,71,8.4375,22,135,1.5,2,24,2,4,4,0,8,14,16,1,1,2,2,0,0,0,0.9375,4,15,195,2.4375,6,39,1,0
0,1.333333333,11,12,3.666666667,18,33,1.222222222,3,11,5,5,5,0,9,9,9,1,0,0,0,0,0,0,1.555555556,6,14,73,1.888888889,7,17,1,0
12,4.555555556,27,164,9.194444444,90,331,1.472222222,4,53,11,11,11,0,36,36,36,1,1,1,1,0,0,0,0.916666667,3,33,437,1.916666667,7,69,1,0
0,4.666666667,13,14,12.33333333,28,37,2,4,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,2.666666667,4,8,55,3.666666667,8,11,1,0
0,1.333333333,2,4,1,2,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,13,1,1,3,1,0
0,0.285714286,1,2,1.285714286,3,9,1.285714286,2,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.714285714,1,5,33,1.571428571,3,11,1,0
0,2,9,12,4.5,15,27,1.333333333,3,8,2,2,2,0,6,6,6,1,0,0,0,0,0,0,2,5,12,50,2,4,12,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,0,0,0,0,0,0,0,1.333333333,4,4,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.666666667,2,5,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,3,3,0,0,0,0.5,1,1,10,0,0,0,1,0
0,1.142857143,4,8,7,22,49,1.285714286,2,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.714285714,5,12,71,2.142857143,4,15,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,1.285714286,6,9,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,4.5,5,9,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1,2,4,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.75,4,6,12,0,0,0,1,0
0,0.5,1,1,2,3,4,1,1,2,6,6,6,0,2,2,2,1,0,0,0,0,0,0,0,0,0,17,1,1,2,1,0
0,3.6,17,36,8.6,32,86,2.2,6,22,2,2,2,0,10,10,10,1,1,1,1,0,0,0,1.7,6,17,129,3.2,9,32,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,5.423076923,22,141,11.5,38,299,2.115384615,4,55,2.5,5,5,0,13,26,26,1,0,0,0,0,0,0,1.230769231,3,32,382,3.923076923,11,102,1,0
0,5.631578947,51,107,12.78947368,122,243,1.578947368,4,30,4,6,8,0,9.5,16,19,1,0,0,0,0,0,0,1.421052632,5,27,310,3.894736842,28,74,1,0
0,0.571428571,1,4,2,4,14,1.285714286,2,9,0,0,0,0,1.5,2,3,1,0,0,0,2,4,4,1,2,7,33,1.571428571,2,11,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,17,1.5,2,3,1,1
1,0.875,3,7,2.125,7,17,1.125,2,9,2,2,2,0,7,7,7,1,0,0,0,1,1,1,0.625,2,5,42,1.125,2,9,1,0
0,1.5,5,6,3,11,12,0.75,2,3,0,0,0,0,4,4,4,1,0,0,0,0,0,0,3,5,12,22,1.25,4,5,1,0
0,12.25,51,98,16.875,45,135,2.25,4,18,9,9,9,0,8,8,8,1,0,0,0,0,0,0,2,6,16,179,3.875,7,31,1,1
0,5.5,11,11,14,23,28,2.5,4,5,4,4,4,0,2,2,2,1,0,0,0,0,0,0,2.5,4,5,49,3,5,6,1,0
1,11.16666667,23,67,16.16666667,49,97,2.5,5,15,3,3,3,0,6,6,6,1,0,0,0,0,0,0,1.166666667,2,7,140,3.833333333,11,23,1,2
0,10.4,50,52,20.6,72,103,2.6,7,13,9,9,9,0,5,5,5,1,0,0,0,0,0,0,1.8,6,9,138,5.4,15,27,1,1
0,6.666666667,20,20,16.66666667,44,50,2,4,6,4,4,4,0,3,3,3,1,0,0,0,0,0,0,1.333333333,3,4,73,3.666666667,9,11,1,0
0,6,18,18,13.66666667,34,41,2,4,6,5,5,5,0,3,3,3,1,0,0,0,0,0,0,1.666666667,4,5,65,2.333333333,5,7,1,0
0,5.666666667,15,17,6,16,18,1.333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.666666667,4,5,37,2,4,6,1,0
0,4.25,15,17,7.25,23,29,1.75,4,7,2,2,2,0,4,4,4,1,0,0,0,0,0,0,0.75,2,3,56,2.5,7,10,1,0
0,1.933333333,6,29,2.2,11,33,1.2,3,18,1,1,1,0,15,15,15,1,0,0,0,0,0,0,1.4,4,21,73,1.333333333,4,20,1,0
0,3.272727273,17,36,4.454545455,23,49,1.272727273,3,14,2,4,4,0,4,6,8,1,0,0,0,1.5,3,3,1.727272727,4,19,90,1.545454545,5,17,1,0
0,1.25,2,5,1.75,5,7,1.25,2,5,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,23,1.25,2,5,1,0
0,0,0,0,8,8,8,1,1,1,8,8,8,0,1,1,1,1,0,0,0,0,0,0,1,1,1,21,1,1,1,1,0
0,2.666666667,6,8,5.666666667,15,17,1.333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.666666667,4,5,30,2.333333333,5,7,1,0
0,5.625,18,45,8.75,23,70,1.875,4,15,2,2,2,0,8,8,8,1,0,0,0,0,0,0,2.25,4,18,109,3.5,9,28,1,0
0,2.666666667,5,8,1.666666667,3,5,1,1,3,0,0,0,0,1,1,1,1,0,0,0,2,2,2,2,3,6,18,1,1,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,5,0,0,0,1,0
0,3.3,16,33,5.3,19,53,1.1,2,11,5,5,5,0,9,9,9,1,0,0,0,1,1,1,1.2,5,12,94,1.9,4,19,1,0
0,5.113636364,41,225,9.772727273,63,430,2.295454545,6,101,3.666666667,6,11,0,13.66666667,20,41,1,0,0,0,1,3,3,1.204545455,4,53,553,3.454545455,24,152,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,0,0,0,1,1,1,9,0,0,0,1,0
0,6.769230769,60,88,13.07692308,110,170,1.538461538,4,20,7,7,7,0,11,11,11,1,5,5,5,2,2,2,1.461538462,4,19,232,4,21,52,1,0
0,5.333333333,14,32,10.16666667,20,61,2.166666667,4,13,2,2,2,0,3,3,3,1,0,0,0,3,3,3,2,4,12,91,3.666666667,6,22,1,0
0,5.25,15,63,7.75,27,93,2.166666667,5,26,2,2,2,0,12,12,12,1,3,3,3,0,0,0,1.083333333,2,13,129,3.166666667,11,38,1,1
0,5.303030303,31,175,8.636363636,54,285,1.96969697,6,65,4.2,9,21,0,6.6,20,33,1,0,0,0,0,0,0,1.424242424,7,47,430,2.787878788,13,92,1,1
0,13.9375,70,223,22,123,352,3.1875,6,51,1.5,3,3,0,1,2,2,1,0,0,0,7,14,14,2.5625,6,41,415,7.375,33,118,1,3
0,4.8,15,24,7,15,35,1.6,2,8,2,2,2,0,4,4,4,1,0,0,0,1,1,1,1.8,4,9,58,2.6,6,13,1,0
0,8,35,528,7.818181818,35,516,1.666666667,4,110,1,1,1,0,65,65,65,1,0,0,0,1,1,1,0.984848485,1,65,655,2.151515152,12,142,1,0
1,2.481481481,11,67,6.481481481,24,175,1.555555556,4,42,2,4,4,0,1.5,2,3,1,3,6,6,12,23,24,1.185185185,2,32,276,2.888888889,8,78,1,2
0,5.444444444,20,49,9.333333333,25,84,2.111111111,4,19,0,0,0,0,0,0,0,1,0,0,0,9,9,9,2.111111111,4,19,118,3.888888889,10,35,1,1
0,2,2,4,5.5,8,11,1,1,2,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1,1,2,22,3,5,6,1,0
0,5.642857143,20,79,8.928571429,28,125,1.714285714,2,24,0,0,0,0,1,1,1,1,0,0,0,13,13,13,1.571428571,3,22,168,3.642857143,12,51,1,1
0,2,4,16,4.875,14,39,1.625,4,13,2,2,2,0,8,8,8,1,0,0,0,0,0,0,1.5,3,12,66,2.125,5,17,1,0
0,0.984126984,1,124,0.992063492,1,125,1,1,126,0,0,0,0,126,126,126,1,0,0,0,0,0,0,1,1,126,382,1,1,126,1,0
0,3.666666667,5,11,9.333333333,13,28,1.666666667,2,5,5,5,5,0,2,2,2,1,0,0,0,1,1,1,1.333333333,2,4,51,3.333333333,6,10,1,0
0,1.75,2,7,2.5,3,10,1,1,4,1,1,1,0,3,3,3,1,0,0,0,1,1,1,1,1,4,27,1.25,2,5,1,1
0,1.176470588,3,20,2.823529412,9,48,1,1,17,3,3,3,0,15,15,15,1,4,4,4,2,2,2,0.764705882,2,13,95,1.470588235,4,25,1,0
0,2.0625,8,33,3,17,48,1.1875,3,19,4,4,4,0,16,16,16,1,0,0,0,0,0,0,0.375,2,6,92,1.9375,6,31,1,0
0,5.4,18,27,9.4,19,47,2.6,4,13,0,0,0,0,0,0,0,1,0,0,0,5,5,5,2.4,4,12,71,4.6,10,23,1,1
0,1.2,5,6,6,22,30,2,6,10,5,5,5,0,4,4,4,1,0,0,0,1,1,1,0.8,3,4,49,2.4,8,12,1,0
0,7.210526316,36,137,11.42105263,80,217,1.789473684,4,34,0,0,0,0,0,0,0,1,7,7,7,19,19,19,1.263157895,2,24,312,3.421052632,23,65,1,0
0,2,6,16,3.5,12,28,1.875,5,15,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,55,2.125,5,17,1,0
0,1,3,4,5,13,20,1.75,4,7,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,32,1.75,4,7,1,0
0,2.666666667,9,32,5,22,60,1.25,3,15,4,4,4,0,10,10,10,1,0,0,0,2,2,2,1,3,12,106,1.916666667,9,23,1,0
0,0.571428571,1,4,2,4,14,1.285714286,2,9,0,0,0,0,1.5,2,3,1,0,0,0,2,4,4,1,2,7,33,1.571428571,2,11,1,0
0,5,18,195,6,18,234,1.564102564,5,61,0,0,0,0,1,1,1,1,0,0,0,38,38,38,1.512820513,4,59,353,2.615384615,7,102,1,1
0,2.894736842,14,55,4,23,76,1.526315789,4,29,3,3,3,0,19,19,19,1,0,0,0,0,0,0,0.842105263,2,16,135,1.736842105,5,33,1,0
0,0.714285714,2,5,5.428571429,14,38,2,5,14,3,3,3,0,7,7,7,1,1,1,1,0,0,0,0.428571429,1,3,61,2.285714286,5,16,1,0
0,0,0,0,0.833333333,1,5,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,26,1,1,6,1,0
0,1.5,2,9,4.166666667,5,25,1.833333333,2,11,0,0,0,0,1,1,1,1,2,2,2,5,5,5,1.5,2,9,45,1.833333333,2,11,1,0
1,4.888888889,14,44,7.444444444,31,67,1.555555556,3,14,0,0,0,0,1,1,1,1,0,0,0,8,8,8,2.222222222,5,20,109,2.333333333,6,21,1,0
0,0.888888889,3,8,3.222222222,8,29,1.111111111,2,10,4,4,4,0,9,9,9,1,0,0,0,0,0,0,0.555555556,5,5,60,1.444444444,3,13,1,0
0,0.166666667,1,1,0.833333333,2,5,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,1,5,6,28,1,1,6,1,0
0,1.6,4,8,2.4,5,12,1.2,2,6,2,2,2,0,4,4,4,1,0,0,0,1,1,1,0.6,2,3,31,1.6,3,8,1,0
1,3.8,11,76,7,35,140,1.45,3,29,3,6,6,0,10,18,20,1,0,0,0,0,0,0,0.75,4,15,212,2.6,13,52,1,0
0,2.909090909,10,32,4.181818182,12,46,1.363636364,2,15,1,1,1,0,7,7,7,1,0,0,0,4,4,4,1.272727273,3,14,84,1.909090909,5,21,1,0
0,2.25,4,9,4.75,8,19,2,3,8,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,35,1.5,2,6,1,0
0,1,7,12,2.166666667,9,26,1.166666667,3,14,6,6,6,0,12,12,12,1,0,0,0,0,0,0,0.583333333,2,7,64,1.333333333,4,16,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,0
0,0.2,1,1,2,3,10,1,1,5,2,2,2,0,3,3,3,1,0,0,0,2,2,2,1.2,2,6,28,1.4,2,7,1,0
0,0,0,0,1,9,9,0,0,0,0,0,0,1,9,9,9,0,1,1,1,0,0,0,0.555555556,2,5,16,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,1,2,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,12,0,0,0,0,0,0,0,0.75,2,9,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0.769230769,4,20,2.038461538,9,53,0.961538462,2,25,1,2,4,0,4.75,5,19,1,0,0,0,1.75,7,7,0.576923077,2,15,129,1.307692308,3,34,1,0
0,1.6,7,8,1.8,7,9,0.6,1,3,0,0,0,0,4,4,4,1,1,1,1,1,1,1,0.6,1,3,37,0.8,2,4,1,0
0,2.060606061,13,68,2.878787879,21,95,1.151515152,3,38,2,2,2,0,20,20,20,1,5,5,5,13,13,13,1.212121212,5,40,176,1.606060606,7,53,1,1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,3,3,3,0,0,0,0,0,0,8,1,1,1,1,2
0,0.238095238,3,5,1.952380952,12,41,1,1,21,5,5,5,0,13,13,13,1,0,0,0,8,8,8,1.047619048,5,22,94,1.19047619,4,25,1,0
0,0.666666667,2,2,2,4,6,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,19,1,1,3,1,0
0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,7,1,1,2,1,0
0,1.75,7,7,3.25,11,13,1,2,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1,2,4,33,1.25,3,5,1,0
0,1,9,11,2.272727273,14,25,0.727272727,3,8,3,3,3,0,11,11,11,1,3,3,3,0,0,0,0.818181818,2,9,68,1,3,11,1,0
0,4.272727273,9,47,4.727272727,15,52,1.090909091,2,12,6,6,6,0,11,11,11,1,0,0,0,0,0,0,1.090909091,6,12,100,1.727272727,6,19,1,0
0,5,16,30,5.833333333,16,35,1.333333333,2,8,1,1,1,0,5,5,5,1,0,0,0,1,1,1,1,2,6,63,1.666666667,3,10,1,0
0,1.727272727,7,19,2.727272727,11,30,1,2,11,4,4,4,0,10,10,10,1,0,0,0,1,1,1,1.090909091,3,12,70,1.272727273,3,14,1,0
0,1.8,5,9,1.2,2,6,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,3,4,26,1,1,5,1,0
0,1.8,5,9,1.2,2,6,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,3,4,27,1,1,5,1,0
0,2,6,10,2.2,6,11,1.2,2,6,0,0,0,0,5,5,5,1,0,0,0,0,0,0,1,3,5,34,1.2,2,6,1,0
0,6.142857143,23,43,11.28571429,32,79,2.142857143,4,15,7,7,7,0,7,7,7,1,0,0,0,0,0,0,1.857142857,5,13,124,3.285714286,9,23,1,0
0,2.2,10,11,4,16,20,1.4,3,7,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,46,1.6,4,8,1,0
0,3.8,13,19,4.8,19,24,1.6,4,8,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,48,2,6,10,1,0
0,2.428571429,6,17,1.285714286,3,9,1,1,7,1,1,1,0,5,5,5,1,0,0,0,2,2,2,0.857142857,2,6,43,1,1,7,1,0
0,3.444444444,13,31,5,26,45,1.333333333,4,12,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.777777778,2,7,87,1.888888889,7,17,1,0
0,3.8,14,19,5.4,22,27,1.6,4,8,1,1,1,0,4,4,4,1,0,0,0,1,1,1,0.8,2,4,58,2.4,8,12,1,0
0,3.571428571,9,25,2.571428571,8,18,1,1,7,1,1,1,0,6,6,6,1,0,0,0,1,1,1,1.142857143,3,8,43,1.285714286,2,9,1,0
0,1.8,5,9,1.2,2,6,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,26,1,1,5,1,0
0,2,6,10,2.2,6,11,1.2,2,6,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,33,1.2,2,6,1,0
0,1.857142857,7,13,2.857142857,11,20,1,2,7,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.857142857,3,6,50,1.285714286,3,9,1,0
0,4.333333333,11,26,1.666666667,4,10,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1,3,6,35,1.166666667,2,7,1,0
0,4.357142857,11,61,4.785714286,19,67,1.428571429,3,20,1,1,1,0,14,14,14,1,0,0,0,0,0,0,1,3,14,116,1.785714286,6,25,1,0
0,4.625,12,37,3.875,20,31,1.375,4,11,0,0,0,0,8,8,8,1,0,0,0,0,0,0,1.125,3,9,65,2,9,16,1,0
0,2.75,10,22,3.125,13,25,1.25,3,10,2,2,2,0,7,7,7,1,0,0,0,1,1,1,1,2,8,58,1.375,3,11,1,0
0,4.727272727,11,52,3.454545455,9,38,1.181818182,2,13,0,0,0,0,11,11,11,1,0,0,0,0,0,0,1,3,11,83,1.454545455,3,16,1,0
0,3.4,10,34,4.8,12,48,1,2,10,5,5,5,0,10,10,10,1,0,0,0,0,0,0,0.9,3,9,93,2.1,5,21,1,0
0,0.583333333,2,7,1.083333333,3,13,1,1,12,1,1,2,0,6,6,12,1,0,0,0,0,0,0,1,4,12,49,1,1,12,1,0
0,1.8,19,63,2.771428571,16,97,1.057142857,3,37,1.75,3,7,0,8.75,16,35,1,0,0,0,0,0,0,1.028571429,3,36,194,1.314285714,3,46,1,1
0,1.5,6,27,4.444444444,13,80,1.611111111,3,29,3.5,4,7,0,9,10,18,1,0,0,0,0,0,0,0.944444444,4,17,139,1.888888889,4,34,1,1
0,0.5,1,1,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2.5,3,5,20,1,1,2,1,0
0,3,6,15,0.8,1,4,1,1,5,0,0,0,0,1,1,1,1,0,0,0,4,4,4,0.8,1,4,23,1,1,5,1,0
0,1.925373134,2,129,2.910447761,3,195,1,1,67,1.5,3,3,0,33,65,66,1,0,0,0,0.5,1,1,0.985074627,2,66,404,1.925373134,2,129,1,0
0,6.5,13,13,5.5,11,11,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2.5,5,5,28,2.5,4,5,1,0
0,2.428571429,4,17,2.714285714,6,19,1.142857143,2,8,1,1,1,0,6,6,6,1,0,0,0,1,1,1,1.142857143,2,8,49,1.428571429,2,10,1,0
0,4.953488372,31,213,7.395348837,43,318,1.697674419,5,73,14,14,14,0,43,43,43,1,8,8,8,0,0,0,0.697674419,4,30,473,2.906976744,12,125,1,0
0,7.153846154,38,186,9.730769231,53,253,1.5,3,39,12,12,12,0,26,26,26,1,7,7,7,0,0,0,1,4,26,378,2.769230769,11,72,1,0
1,5.446808511,39,256,7.127659574,39,335,1.489361702,3,70,8,8,8,0,37,37,37,1,1,1,1,10,10,10,0.595744681,4,28,499,2.489361702,12,117,1,3
0,4.846153846,17,126,6.384615385,18,166,1.307692308,3,34,3.5,5,7,0,13,18,26,1,0,0,0,0,0,0,0.769230769,3,20,274,2.384615385,7,62,1,1
0,6.5,14,26,7.75,24,31,1.5,3,6,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,3,4,53,2.25,6,9,1,0
0,2.714285714,4,19,6.714285714,14,47,1.285714286,3,9,5,5,5,0,6,6,6,1,0,0,0,1,1,1,1.428571429,2,10,81,3,7,21,1,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0
0,2,2,2,3,3,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,10,1,1,1,1,0
0,1.666666667,4,5,4.666666667,10,14,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.666666667,3,5,24,3.333333333,7,10,1,0
0,1.5,2,3,5,7,10,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2,2,4,18,4.5,5,9,1,0
0,3.803738318,22,407,3.757009346,30,402,1.121495327,5,120,2.5,3,5,0,53,100,106,1,0,0,0,0.5,1,1,1,4,107,631,1.831775701,9,196,1,0
0,1.058823529,10,18,2.764705882,15,47,1.235294118,4,21,3.5,7,7,0,8.5,17,17,1,1.5,3,3,0,0,0,0.647058824,2,11,105,1.705882353,6,29,1,0
0,1.692307692,8,66,5.076923077,25,198,1.461538462,4,57,4,4,4,0,36,36,36,1,19,19,19,3,3,3,1,3,39,336,2.512820513,9,98,1,0
0,1.75,3,7,3.75,5,15,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,2,2,8,26,2.25,3,9,1,0
0,0.666666667,1,2,2.333333333,3,7,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,17,1.666666667,2,5,1,0
0,0.666666667,1,2,2.333333333,3,7,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,17,1.666666667,2,5,1,0
0,2.5,4,5,6.5,10,13,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2.5,3,5,20,4.5,7,9,1,0
0,3.363636364,11,37,4.090909091,16,45,1.454545455,4,16,1,1,1,0,11,11,11,1,0,0,0,0,0,0,1.363636364,2,15,86,2.272727273,9,25,1,0
0,4,21,92,4.913043478,22,113,1.304347826,3,30,2,2,4,0,11.5,16,23,1,0,0,0,0,0,0,1.173913043,3,27,184,1.956521739,6,45,1,1
0,3.5,5,7,5,7,10,2,2,4,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2,3,4,20,2,2,4,1,0
0,1.25,3,5,4.25,10,17,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,30,2.5,5,10,1,0
0,2,4,6,2.666666667,4,8,1,1,3,0,0,0,0,2,2,2,1,0,0,0,1,1,1,1.333333333,2,4,22,2,3,6,1,0
0,1,2,4,3,5,12,1.25,2,5,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,25,2,3,8,1,0
0,1,2,3,2,3,6,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,17,2,3,6,1,0
0,0.75,1,3,2.5,3,10,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,21,1.75,2,7,1,0
0,2,3,4,4,5,8,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,2,4,15,2.5,3,5,1,0
0,0.384615385,2,5,1.461538462,4,19,1,1,13,2.5,3,5,0,6,8,12,1,2,4,4,0.5,1,1,0.692307692,3,9,61,1.076923077,2,14,1,0
0,3.083333333,12,37,6.916666667,33,83,1.416666667,3,17,3,3,3,0,4,4,4,1,4,4,4,8,8,8,1,3,12,122,2.916666667,13,35,1,0
0,2.428571429,9,17,2.428571429,8,17,1.142857143,2,8,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.571428571,1,4,40,1.142857143,2,8,1,0
0,1.25,2,5,3.75,5,15,1.75,2,7,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,31,1.75,2,7,1,0
0,5.5,32,451,6.12195122,28,502,1.43902439,4,118,4.5,9,9,0,36,67,72,1,1.5,3,3,5,10,10,0.585365854,3,48,733,2.304878049,7,189,1,0
0,6.4,17,32,10.4,28,52,1.8,3,9,0,0,0,0,1,1,1,1,0,0,0,4,4,4,1,2,5,73,2.8,6,14,1,0
0,0.666666667,1,2,5.333333333,9,16,1.333333333,2,4,4,4,4,0,2,2,2,1,5,5,5,1,1,1,2,3,6,35,3,5,9,1,0
0,2,4,4,10.5,21,21,2.5,4,5,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0.5,1,1,32,3.5,6,7,1,0
0,2,15,26,4.384615385,32,57,1.307692308,4,17,5,5,5,0,13,13,13,1,0,0,0,0,0,0,0.846153846,3,11,109,1.615384615,6,21,1,0
0,1.25,4,5,3,9,12,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.25,3,5,31,1.75,4,7,1,0
0,5.166666667,16,31,7,18,42,1.5,3,9,3,3,3,0,6,6,6,1,0,0,0,0,0,0,0.666666667,2,4,79,2,4,12,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
0,6.166666667,10,37,8.666666667,20,52,1.5,4,9,0,0,0,0,1,1,1,1,0,0,0,5,5,5,1.5,2,9,82,2.5,4,15,1,0
0,3.833333333,9,23,4.5,10,27,1.166666667,2,7,1.5,3,3,0,2,3,4,1,0,0,0,1,1,2,1.5,4,9,63,2.5,6,15,1,0
1,6,31,78,7.230769231,27,94,1.769230769,4,23,0,0,0,0,1,1,1,1,0,0,0,12,12,12,1.846153846,4,24,152,2.538461538,10,33,1,0
0,1.444444444,8,26,4.222222222,31,76,1.333333333,3,24,7,7,7,0,17,17,17,1,0,0,0,1,1,1,0.833333333,3,15,131,2.055555556,10,37,1,0
0,8,13,32,8.75,16,35,2.25,4,9,0,0,0,0,1,1,1,1,0,0,0,3,3,3,1,2,4,60,3.75,7,15,1,1
0,4.555555556,10,41,7.666666667,18,69,1.888888889,4,17,0,0,0,0,1,1,1,1,0,0,0,8,8,8,2,3,18,107,3,5,27,1,0
0,2.814814815,14,76,4.148148148,18,112,1.148148148,3,31,4,4,4,0,26,26,26,1,1,1,1,1,1,1,0.444444444,1,12,192,2.074074074,5,56,1,1
0,4.475409836,54,273,4.852459016,45,296,1.295081967,3,79,7,13,14,0,29.5,55,59,1,0,0,0,1,2,2,0.918032787,5,56,479,1.786885246,11,109,1,4
0,2.866666667,8,43,3.4,11,51,1.2,3,18,3,3,3,0,15,15,15,1,0,0,0,0,0,0,0.533333333,1,8,102,1.466666667,5,22,1,0
