$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
9,5,0,4,28,12,0,4,8,0.5,217,1,0,0.8,0.481481481,2,5,22.66666667,1,0.7778,0
3,2,0,1,17,0,0,1,1,0.96875,251,1,0,0.888888889,0.5,1,3,77.33333333,11,5.3333,0
4,1,0,2,6,0,0,2,4,0.333333333,19,1,0,0,0.625,0,0,3.5,1,0.75,0
15,3,15,27,41,57,17,11,13,0.818181818,312,1,0,0.725490196,0.45,0,0,19.06666667,4,1.1333,0
6,3,2,20,13,7,17,3,3,0.4,56,1,1,0.733333333,0.433333333,1,4,8,1,0.6667,0
6,1,0,4,15,3,1,3,5,0.75,70,1,1,0,0.533333333,0,0,10,1,0.6667,0
7,2,0,5,27,0,1,4,7,0.5,115,1,0,0.6,0.476190476,0,0,15.14285714,4,1.2857,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,1,17,14,0,13,5,2,0,103,0,1,0.875,0.666666667,0,0,50,1,0.5,0
4,1,0,5,7,4,3,2,4,0.333333333,35,1,1,0,0.583333333,0,0,7.5,2,1,0
10,1,1,6,26,41,1,5,5,0.833333333,129,1,1,0,0.37037037,0,0,11.7,3,1.4,0
7,3,3,12,26,9,3,9,4,1.041666667,106,0.375,0,0.860465116,0.428571429,0,0,13,3,1.1429,0
3,2,0,8,24,3,1,7,2,2,116,0,0,0.92,0.555555556,0,0,37.66666667,4,1.6667,0
5,3,3,6,12,2,4,2,5,0.625,48,1,0,0.902439024,0.466666667,0,0,8.2,1,0.8,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,0,3,0,0,0,1,0,12,1,0,0,0.75,0,0,4.5,1,0.5,0
14,3,0,7,46,27,0,7,8,0.837606838,372,0.666666667,0,0.74,0.214285714,1,1,24.92857143,5,1.8571,0
12,3,0,11,75,44,1,11,7,0.936363636,455,0.5,0,0.770833333,0.236111111,0,0,36.08333333,4,1.75,0
4,2,0,8,10,0,6,2,4,0.333333333,125,1,0,0.75,0.5,0,0,29.5,2,1,0
3,4,0,3,9,3,0,3,3,2,33,0,0,0.972222222,0.555555556,0,0,10,4,1.3333,0
5,3,0,4,15,4,0,4,5,0.75,90,1,0,0.902439024,0.533333333,0,0,16.4,1,0.8,0
1,2,0,1,3,0,0,1,1,2,7,0,0,1,1,0,0,6,0,0,0
3,3,0,3,5,1,0,3,2,0.5,14,1,0,0.973684211,1,0,0,3.333333333,1,0.3333,0
11,4,0,6,35,9,0,6,8,0.7,217,1,2,0.886363636,0.363636364,2,2,18.36363636,3,1.4545,0
20,4,0,7,52,154,0,7,19,0.942982456,377,0.5,0,0.693548387,0.3,2,2,17.25,6,1.2,0
7,1,0,1,11,7,1,0,7,0.333333333,105,1,0,0,0.714285714,0,0,13.57142857,7,1.4286,0
3,2,5,7,4,1,6,1,2,0.5,16,1,0,0.75,0.555555556,0,0,4,1,0.6667,0
3,2,0,5,12,3,1,4,1,2,40,0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
5,4,0,8,23,4,4,8,5,0.75,249,1,0,0.927272727,0.8,2,2,48.2,1,0.8,0
6,1,0,9,6,15,8,1,6,1.2,10,0,0,0,0.722222222,0,0,0,1,1,0
3,1,0,1,5,3,1,0,3,2,24,0,0,0,0.666666667,0,0,7,4,1.6667,0
29,3,1,18,96,294,2,17,16,0.897619048,796,0.933333333,4,0.578125,0.162698413,2,2,25.93103448,5,1.3793,0
14,1,0,4,43,81,1,3,11,0.857142857,230,0.857142857,0,0,0.285714286,0,0,14.92857143,5,1.5714,0
4,3,1,3,5,4,1,2,4,0.666666667,17,1,0,0.925,0.625,0,0,3,1,0.75,0
20,1,0,7,79,136,5,5,10,0.897506925,835,1,1,0,0.19375,0,0,39.8,10,1.95,0
4,2,0,6,14,0,1,6,3,0,96,1,1,0.916666667,0.5,1,3,22.75,5,1.75,0
5,3,0,5,16,0,1,5,5,0.5,82,1,2,0.902439024,1,1,1,15,3,1.2,0
5,3,0,6,26,0,0,6,4,0.375,141,1,0,0.902439024,0.466666667,0,0,26.8,1,0.8,0
3,3,0,3,8,1,2,1,3,0,49,1,1,0.9375,0.666666667,0,0,14.33333333,4,1.3333,0
10,4,0,6,32,41,1,5,9,0.888888889,134,1,0,0.883333333,0.407407407,1,6,12.2,3,1.3,0
15,4,3,499,30,0,498,1,15,0.392857143,153,1,1,0.619047619,0.322222222,1,3,9.066666667,2,0.6667,0
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
22,4,0,8,46,189,0,8,16,0.919413919,333,0.538461538,0,0.695652174,0.397727273,2,3,13.54545455,8,1.5455,0
9,1,0,5,19,8,4,1,9,0.53125,119,1,0,0,0.518518519,0,0,11.77777778,3,1.4444,0
12,1,0,2,42,0,1,1,12,0.386363636,234,1,0,0,0.444444444,0,0,18.16666667,4,1.5833,0
7,5,0,4,18,0,1,3,5,0.708333333,126,1,0,0.848484848,0.476190476,2,5,16.42857143,5,1.2857,0
6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666666667,0,0,6,1,0.8333,0
3,1,0,2,21,1,0,2,2,0.5,120,1,0,0,0.666666667,0,0,38.33333333,6,3,0
22,4,0,7,45,183,0,7,18,0.949579832,307,0.470588235,0,0.695652174,0.386363636,2,3,12.18181818,11,1.5455,0
2,1,0,1,11,0,1,0,1,0,47,1,0,0,0.833333333,0,0,22,3,1.5,0
24,3,0,21,96,246,9,13,20,0.722826087,610,0.875,1,0.566037736,0.154166667,1,1,24.08333333,14,2.5417,0
3,5,0,10,12,1,6,4,3,2,76,0,0,0.953488372,0.666666667,1,1,24.33333333,4,1.6667,0
10,1,1,4,23,0,4,0,10,0,298,1,0,0,0.36,0,0,28.7,6,2.6,0
25,3,1,35,39,0,9,26,25,0,189,1,0,0.555555556,0.08,1,1,6.52,1,0.96,0
12,3,0,6,30,30,0,6,8,0.781818182,282,1,1,0.770833333,0.472222222,1,1,22.08333333,6,2.0833,0
9,4,0,7,37,10,1,7,6,0.9296875,323,1,1,0.86440678,0.277777778,0,0,33.11111111,4,1.4444,0
22,3,0,13,80,59,0,13,17,0.977443609,678,1,1,0.637931034,0.477272727,1,1,28.95454545,8,1.8182,0
8,1,0,1,14,28,1,0,8,2,271,0,0,0,0.45,0,0,32.875,7,2.875,0
10,4,2,13,26,0,7,7,9,0.111111111,110,1,1,0.795454545,0.26,1,1,9.9,3,1.6,0
11,3,0,4,29,17,0,4,8,0.771428571,224,1,1,0.804347826,0.4,1,1,18.72727273,3,1,0
5,4,0,3,17,10,0,3,4,2,87,0,0,0.948717949,0.533333333,1,2,16.4,3,1.2,0
0,1,0,2,0,0,2,0,0,2,22,0,0,0,0,0,0,0,0,0,0
42,3,21,47,98,0,21,26,40,0,327,1,1,0.474358974,0.073412698,2,2,6.761904762,6,1.1667,0
31,1,0,5,70,407,2,3,13,0.904761905,615,0.904761905,2,0,0.316129032,0,0,18.16129032,11,1.4516,0
18,3,2,10,43,61,2,8,16,0.857142857,184,1,1,0.685185185,0.388888889,0,0,8.833333333,1,0.9444,0
6,2,0,9,16,11,1,8,5,0.95,195,0.583333333,11,0.727272727,0.4,1,1,29.5,3,1,0
1,1,0,3,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
13,3,0,9,41,48,1,8,7,0.583333333,285,1,0,0.703703704,0.355769231,2,3,20.69230769,1,0.6154,0
16,1,0,9,39,82,4,5,14,0.766666667,297,1,0,0,0.2109375,0,0,17.1875,8,2.125,0
8,3,0,7,25,12,0,7,8,0.880952381,133,1,2,0.840909091,0.270833333,1,1,14.875,3,1.625,0
3,2,0,7,18,3,1,6,1,1.25,82,0,0,0.666666667,0.583333333,1,2,25.66666667,1,0.6667,0
28,3,0,13,85,248,5,8,24,0.87654321,860,0.952380952,3,0.526315789,0.189285714,1,4,28.96428571,28,3.3214,0
14,1,0,16,86,41,3,14,8,0.891025641,451,0.833333333,2,0,0.243589744,0,0,30.35714286,3,1,0
3,3,2,8,6,1,7,1,3,0.5,25,1,0,0.882352941,0.833333333,1,1,7,3,1.3333,0
15,2,0,18,66,77,9,13,2,0.87755102,315,1,3,0.566666667,0.222222222,1,1,19.53333333,2,0.9333,0
8,4,2,9,24,8,2,7,6,0.742857143,143,1,3,0.853658537,0.428571429,1,3,16.25,4,1.5,0
5,2,2,9,10,6,7,2,4,0.9,185,0.4,6,0.8,0.5,1,1,34,5,1.2,0
7,2,0,3,30,9,0,3,5,1.0625,278,0.375,0,0.642857143,0.555555556,0,0,36.42857143,3,1,0
12,1,0,19,33,66,13,7,10,1.045454545,261,0,0,0,0.259259259,0,0,20.58333333,8,1.9167,0
3,1,0,69,3,3,69,0,3,2,3,0,0,0,1,0,0,0,1,1,0
8,3,0,5,25,16,1,5,7,0.761904762,152,1,0,0.840909091,0.75,0,0,17.625,3,1.375,0
3,1,0,4,19,1,0,4,2,0.5,89,1,0,0,0.5,0,0,28.33333333,1,0.3333,0
28,4,0,20,78,142,1,20,26,0.785185185,503,1,1,0.742857143,0.183035714,2,2,16.78571429,3,1.1429,0
2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
13,1,0,7,40,58,0,7,11,0.833333333,292,1,0,0,0.32967033,0,0,20.92307692,10,1.8462,0
1,1,0,13,1,0,11,2,1,2,3,0,0,0,1,0,0,0,1,1,0
9,3,0,7,20,12,5,6,9,0.75,75,1,0,0.822222222,0.259259259,0,0,7,1,0.8889,0
5,1,0,11,5,10,7,4,5,2,5,0,0,0,0.5,0,0,0,1,1,0
3,1,0,11,28,3,1,10,2,1.5,111,0,0,0,0.833333333,0,0,35.66666667,7,2.6667,0
6,2,0,6,16,1,5,3,6,0.6,84,1,0,0.545454545,0.444444444,1,1,12.33333333,2,1,0
7,2,1,6,21,0,2,5,4,0.333333333,90,1,0,0.6,0.464285714,0,0,11.57142857,3,1.2857,0
7,3,5,9,26,0,5,4,6,0,141,1,0,0.857142857,0.314285714,1,3,19,3,1.5714,0
10,5,0,6,29,0,1,5,7,0.688888889,212,1,0,0.777777778,0.3,2,5,19.7,5,1.2,0
2,3,0,1,5,1,0,1,2,2,17,0,0,1,1,0,0,7.5,0,0,0
8,4,0,6,26,22,0,6,6,0.571428571,95,1,0,0.928571429,0.40625,1,1,10.75,2,1,0
6,3,6,10,10,3,7,3,6,0.4,46,1,0,0.857142857,0.5,0,0,6.5,3,1.5,0
6,3,0,4,17,0,0,4,6,0.64,131,1,0,0.880952381,0.555555556,2,2,20,1,0.8333,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,8,20,0,4,4,4,0.777777778,106,1,1,0,0.625,0,0,24.75,5,1.75,0
4,1,0,8,14,6,1,7,3,0.666666667,79,0,0,0,0.333333333,0,0,18.25,2,1,0
6,1,0,3,25,0,1,2,6,0.3,135,1,0,0,0.444444444,0,0,21.16666667,4,2,0
11,5,0,8,49,21,2,6,9,0.55,265,1,0,0.896103896,0.363636364,2,4,22.72727273,7,1.7273,0
5,3,0,7,31,4,0,7,4,0.75,178,1,1,0.925,0.5,2,2,34,11,2.6,0
16,1,0,13,31,76,5,8,13,0.791666667,165,1,2,0,0.1953125,0,0,8.8125,4,1.3125,0
9,3,0,3,20,34,1,2,9,0.625,177,1,1,0.761904762,0.333333333,1,3,18.55555556,4,1.1111,0
4,6,0,8,13,6,6,2,4,2,44,0,0,0.96969697,0.625,2,3,10,2,1,0
10,5,0,5,30,0,1,4,6,0.688888889,328,1,1,0.777777778,0.375,2,5,30.8,12,2.3,0
39,1,0,21,94,461,11,11,33,0.786842105,559,1,6,0,0.153846154,0,0,13.07692308,7,1.6923,0
10,5,0,7,32,0,1,6,7,0.688888889,221,1,0,0.777777778,0.3,2,5,20.6,5,1.2,0
7,1,1,6,9,15,6,0,7,0.833333333,42,1,0,0,0.714285714,0,0,4.571428571,1,0.8571,0
2,2,0,6,13,1,1,5,2,2,66,1,0,0.958333333,1,0,0,31.5,1,0.5,0
11,3,0,9,38,29,0,9,9,0.888888889,260,0.666666667,3,0.804347826,0.228571429,3,3,21.81818182,2,1,0
10,1,0,5,10,45,4,1,10,2,10,0,0,0,0.36,0,0,0,1,1,0
3,2,1,4,5,3,1,3,3,2,11,0,0,0.818181818,0.666666667,0,0,2.666666667,1,0.6667,0
3,4,0,4,9,3,1,3,3,2,27,0,0,0.972222222,0.555555556,0,0,8,3,1,0
7,4,0,4,14,15,1,4,5,0.833333333,56,0.666666667,0,0.894736842,0.476190476,1,1,6.571428571,1,0.8571,0
4,1,1,8,10,0,6,2,4,0,51,1,0,0,0.625,0,0,11.5,1,0.75,0
6,3,0,5,27,3,1,5,4,0.4,135,1,0,0.880952381,0.5,0,0,21.16666667,2,1,0
9,3,0,0,16,34,0,0,8,0,60,1,0,0.8,0.666666667,1,1,5.555555556,2,1,0
2,2,0,6,20,1,1,5,2,2,80,1,0,0.75,0.75,1,1,38.5,1,0.5,0
1,1,0,5,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
5,2,2,3,8,8,2,1,3,0.958333333,101,0.166666667,5,0.8,0.625,1,1,18,1,0.4,0
14,4,3,11,29,85,3,8,11,0.576923077,108,1,1,0.759259259,0.321428571,0,0,6.571428571,4,1.2857,0
12,4,0,6,45,66,0,6,11,2,173,0,0,0.892156863,0.305555556,1,1,13.41666667,5,1.4167,0
5,2,0,9,25,4,1,8,3,0.75,137,0.5,0,0.8125,0.5,0,0,26,2,1,0
15,1,0,7,34,75,2,5,11,0.9,286,0.7,0,0,0.208333333,0,0,17.4,5,1.5333,0
3,2,0,1,10,0,0,1,1,0,67,1,1,0.714285714,0.666666667,1,1,20.33333333,1,0.6667,0
14,5,0,14,69,25,1,14,14,0.837606838,492,0.777777778,2,0.805970149,0.241071429,1,1,33.5,17,2.5,0
4,1,0,6,18,0,0,6,4,0.333333333,100,1,1,0,0.5,0,0,23.5,3,1.25,0
10,5,0,5,25,0,1,4,6,0.703703704,251,1,1,0.777777778,0.375,2,4,23.2,5,1.6,0
3,1,0,0,7,0,0,0,3,0,19,1,0,0,0.666666667,0,0,5,1,0.6667,0
5,5,0,3,19,4,1,2,4,0.25,107,1,0,0.903225806,0.7,2,5,20.2,1,0.6,0
7,3,0,11,28,0,2,9,7,0.25,122,1,0,0.833333333,0.285714286,1,1,16.14285714,1,0.8571,0
12,1,0,2,21,42,2,1,4,0.654545455,146,0.8,0,0,0.263888889,0,0,10.75,1,0.8333,0
3,2,0,3,31,3,0,3,1,2,202,0,0,0.882352941,0.666666667,1,2,66.33333333,14,5,0
